WORD	SAMPA	POS	PRON_VARIANT	IS_COMPOUND	COMPOUND_ATTR	HAS_PREFIX	LANG	IS_VALIDATED	COMMENT
gardínur	k a r t i n Y r	n	all	false	head	false	IS	true	""
garg	k a r k	n	all	false	head	false	IS	true	""
gargi	k a r c I	n	all	false	head	false	IS	true	""
gargi	k a r c I	so	all	false	head	false	IS	true	""
garn	k a r t n_0	n	standard_clear	false	none	false	IS	true	vantar entry fyrir casual
garnmör	k a r t n m 9 r	n	standard_clear	true	none	false	IS	true	Vantar entry (cas, sleppa r?)
garp	k a r_0 p	n	all	false	head	false	IS	true	""
garpur	k a r_0 p Y r	n	all	false	head	false	IS	true	""
garð	k a r D	n	all	false	both	false	IS	true	""
garðahringsins	k a r D a r_0 i N s I n s	n	all	true	none	false	IS	true	""
garðakirkju	k a r D a c_h I r_0 c Y	ns	all	true	modifier	false	IS	true	""
garðar	k a r D a r	n	all	false	head	false	IS	true	""
garðar	k a r D a r	ns	all	false	none	false	IS	true	""
garðars	k a r D a r_0 s	ns	all	false	modifier	false	IS	true	Vantar entry (cas, sleppa r_0)?
garðarsdóttur	k a r D a r_0 s t ou h t Y r	ns	all	true	modifier	false	IS	true	""
garðarsson	k a r D a r_0 s O n	ns	all	true	none	false	IS	true	""
garðarssonar	k a r D a r_0 s O n a r	ns	all	true	modifier	false	IS	true	cas [-r] á orðhlutaskilum?
garðarssyni	k a r D a r_0 s I n I	ns	all	true	none	false	IS	true	""
garði	k a r D I	n	all	false	head	false	IS	true	""
garðrækt	k a r D r ai x t	n	all	true	head	false	IS	true	""
garðrækt	k a r D r ai x t	n	all	true	none	false	IS	true	""
garður	k a r D Y r	n	all	false	head	false	IS	true	""
garðvegi	k a r D v ei j I	ns	all	true	none	false	IS	true	""
garðyrkja	k a r D I r_0 c a	n	all	true	none	false	IS	true	""
garðyrkjuskólann	k a r D I r_0 c Y s k ou l a n	n	all	true	none	false	IS	true	""
garðyrkjustjóri	k a r D I r_0 c Y s t j ou r I	n	all	true	none	false	IS	true	""
gas	k a: s	n	all	false	both	false	IS	true	""
gasi	k a: s I	n	all	false	head	false	IS	true	""
gasi	k a: s I	so	all	false	none	false	IS	true	""
gasjöfnunina	k a: s j 9 p n Y n I n a	n	all	true	none	false	IS	true	""
gasklösunum	k a: s k_h l 9 s O n Y m	n	all	true	head	false	IS	true	""
gasolía	k a: s O l i j a	n	all	true	head	false	IS	true	""
gat	k a: t	n	standard_clear	false	head	false	IS	true	""
gat	k a: t	n	standard_clear	false	head	false	IS	true	Vantar entry (harðmæli)
gat	k a: t	so	standard_clear	false	none	false	IS	true	Vantar entry (harðmæli)
gat	k a: t_h	n	north_clear	false	head	false	IS	true	""
gata	k a: t a	n	standard_clear	false	both	false	IS	true	""
gata	k a: t a	so	standard_clear	false	none	false	IS	true	""
gata	k a: t_h a	n	north_clear	false	both	false	IS	true	""
gata	k a: t_h a	so	north_clear	false	none	false	IS	true	""
gatnamót	k a h t n a m ou t	n	standard_clear	true	none	false	IS	true	vantar entry fyrir north
gatnamót	k a h t n a m ou t_h	n	north_clear	true	none	false	IS	true	""
gatnamótin	k a h t n a m ou t I n	n	standard_clear	true	head	false	IS	true	""
gatnamótin	k a h t n a m ou t_h I n	n	north_clear	true	head	false	IS	true	""
gatnamótum	k a h t n a m ou t Y m	n	standard_clear	true	head	false	IS	true	""
gatnamótum	k a h t n a m ou t_h Y m	n	north_clear	true	head	false	IS	true	""
gatnanna	k a h t n a n a	n	all	false	head	false	IS	true	""
gauknum	k 9i h k n Y m	n	all	false	head	false	IS	true	""
gaupnir	k 9i h p n I r	n	all	false	none	false	IS	true	""
gaupnir	k 9i h p n I r	so	all	false	none	false	IS	true	""
gaur	k 9i: r	n	all	false	head	false	IS	true	""
gaur	k 9i: r	n	all	false	none	false	IS	true	""
gauragangi	k 9i: r a k au J c I	n	all	true	none	false	IS	true	""
gautaborg	k 9i: t a p O r k	ns	standard_clear	true	none	false	IS	true	""
gautaborg	k 9i: t_h a p O r k	ns	north_clear	true	none	false	IS	true	""
gauti	k 9i: t I	ns	standard_clear	false	none	false	IS	true	""
gauti	k 9i: t I	so	standard_clear	false	none	false	IS	true	""
gauti	k 9i: t_h I	ns	north_clear	false	none	false	IS	true	""
gauti	k 9i: t_h I	so	north_clear	false	none	false	IS	true	""
gef	c E: v	so	all	false	head	false	IS	true	""
gefa	c E: v a	so	all	false	head	false	IS	true	""
gefandi	c E: v a n t I	lo	all	false	head	false	IS	true	""
gefandi	c E: v a n t I	n	all	false	head	false	IS	true	""
gefandi	c E: v a n t I	so	all	false	head	false	IS	true	""
gefast	c E: v a s t	so	all	false	none	false	IS	true	""
gefin	c E: v I n	lo	all	false	head	false	IS	true	""
gefin	c E: v I n	so	all	false	head	false	IS	true	""
gefist	c E: v I s t	so	all	false	none	false	IS	true	""
gefið	c E: v I D	lo	all	false	head	false	IS	true	""
gefið	c E: v I D	so	all	false	head	false	IS	true	""
gefnar	c E p n a r	lo	all	false	head	false	IS	true	""
gefnar	c E p n a r	so	all	false	head	false	IS	true	""
gefnum	c E p n Y m	lo	all	false	head	false	IS	true	""
gefnum	c E p n Y m	so	all	false	head	false	IS	true	""
gefst	c E f s t	so	all	false	none	false	IS	true	""
gefur	c E: v Y r	so	all	false	head	false	IS	true	""
gefðu	c E v D Y	so	all	false	head	false	IS	true	""
geggjaður	c E c a D Y r	lo	all	false	none	false	IS	true	""
geggjuð	c E c Y D	lo	all	false	none	false	IS	true	""
gegn	c E k n_0	lo	all	false	modifier	false	IS	true	""
gegn	c E k n_0	so	all	false	none	false	IS	true	""
gegna	c E k n a	lo	all	false	none	false	IS	true	""
gegna	c E k n a	so	all	false	none	false	IS	true	""
gegndrepa	c E k t r E p a	lo	standard_clear	false	none	false	IS	true	""
gegndrepa	c E k t r E p_h a	lo	north_clear	false	none	false	IS	true	""
gegnheil	c E k n_0 h ei l	lo	all	true	none	false	IS	true	""
gegnsær	c E k n_0 s ai r	lo	standard_clear	true	head	false	IS	true	""
gegnsær	c E k s ai r	lo	standard_cas	true	head	false	IS	true	""
gegnsósa	c E k n_0 s ou s a	lo	standard_clear	true	none	false	IS	true	""
gegnsósa	c E k s ou s a	lo	standard_cas	true	none	false	IS	true	""
gegnt	c ei N t_h	ao	northeast_clear	false	none	false	IS	true	""
gegnt	c ei N t_h	lo	northeast_clear	false	none	false	IS	true	""
gegnt	c ei N t_h	so	northeast_clear	false	none	false	IS	true	""
gegnt	c ei N_0 t	ao	standard_clear	false	none	false	IS	true	""
gegnt	c ei N_0 t	lo	standard_clear	false	none	false	IS	true	""
gegnt	c ei N_0 t	so	standard_clear	false	none	false	IS	true	""
gegnum	c E k n Y m	fs	all	false	modifier	false	IS	true	""
gegnum	c E k n Y m	lo	all	false	modifier	false	IS	true	""
gegnum	c E k n Y m	so	all	false	modifier	false	IS	true	""
gegnumbrot	c E k n Y m p r O t	n	standard_clear	true	none	false	IS	true	Vantar entry (harðmæli)
gegnumgangandi	c E k n Y m k au N k a n t I	ao	all	true	none	false	IS	true	""
gegnumgangandi	c E k n Y m k au N k a n t I	lo	all	true	none	false	IS	true	""
geigar	c ei: G a r	so	all	false	none	false	IS	true	""
geilinni	c ei: l I n I	n	all	false	head	false	IS	true	""
geimfar	c ei m f a r	n	all	true	head	false	IS	true	""
geimferðin	c ei m f E r D I n	n	all	true	head	false	IS	true	""
geimflaugar	c ei: m f l 9i G a r	n	all	true	none	false	IS	true	g2p
geiminn	c ei: m I n	n	all	false	head	false	IS	true	""
geimverur	c ei m v E r Y r	n	all	true	none	false	IS	true	""
geimverurnar	c ei m v E r Y r t n a r	n	standard_clear	true	none	false	IS	true	Vantar entry (cas, sleppa r?)
geir	c ei: r	n	all	false	both	false	IS	true	""
geira	c ei: r a	n	all	false	head	false	IS	true	""
geirfinn	c ei r f I n	ns	all	false	none	false	IS	true	""
geirfinni	c ei r_0 f I n I	ns	all	true	none	false	IS	true	""
geirfugl	c ei r_0 f Y k l_0	n	all	true	none	false	IS	true	""
geirharðsdóttir	c ei r h a r D s t ou h t I r	ns	all	true	none	false	IS	true	""
geiri	c ei: r I	n	all	false	head	false	IS	true	""
geirmundur	c ei r m Y n t Y r	ns	all	true	none	false	IS	true	""
geirs	c ei r_0 s	ns	all	false	both	false	IS	true	""
geirsson	c ei r_0 s O n	ns	all	true	none	false	IS	true	""
geirssonar	c ei r_0 s O n a r	ns	all	true	none	false	IS	true	""
geirvörtuna	c ei r v 9 r_0 t Y n a	n	all	true	none	false	IS	true	""
geirvörtur	c ei r v 9 r_0 t Y r	n	all	true	none	false	IS	true	""
geisa	c ei: s a	so	all	false	none	false	IS	true	""
geisar	c ei: s a r	so	all	false	none	false	IS	true	""
geisaði	c ei: s a D I	so	all	false	none	false	IS	true	""
geisla	c ei s t l a	n	all	false	both	false	IS	true	""
geisla	c ei s t l a	so	all	false	none	false	IS	true	""
geislabaugur	c ei s t l a p 9i G Y r	n	all	true	none	false	IS	true	""
geislabelti	c ei s t l a p E l_0 t I	n	all	true	head	false	IS	true	""
geisladisk	c ei s t l a t I s k	n	all	true	head	false	IS	true	""
geisladiska	c ei s t l a t I s k a	n	all	true	both	false	IS	true	""
geisladiskar	c ei s t l a t I s k a r	n	all	true	none	false	IS	true	""
geisladiski	c ei s t l a t I s c I	n	all	true	none	false	IS	true	""
geisladiskum	c ei s t l a t I s k Y m	n	all	true	head	false	IS	true	""
geisladiskur	c ei s t l a t I s k Y r	n	all	false	none	false	IS	true	""
geisladrifið	c ei s t l a t r I v I D	n	all	true	none	false	IS	true	""
geislafræðingarnir	c ei s t l a f r ai D i N k a r t n I r	n	standard_clear	true	none	false	IS	true	Vantar entry (cas, sleppa r?)
geislameðferð	c ei s t l a m E D f E r D	n	all	true	none	false	IS	true	""
geislanum	c ei s t l a n Y m	n	all	false	head	false	IS	true	""
geislaplötu	c ei s t l a p_h l 9 t Y	n	standard_clear	true	both	false	IS	true	""
geislaplötu	c ei s t l a p_h l 9 t_h Y	n	north_clear	true	both	false	IS	true	""
geislar	c ei s t l a r	n	all	false	none	false	IS	true	""
geislar	c ei s t l a r	so	all	false	none	false	IS	true	""
geislarnir	c ei s t l a r t n I r	n	standard_clear	false	head	false	IS	true	vantar entry fyrir casual
geislaskammts	c ei s t l a s k a m t s	n	northeast_clear	true	both	false	IS	true	""
geislaskammts	c ei s t l a s k a m_0 t s	n	standard_clear	true	both	false	IS	true	vantar entry fyrir northeast
geislaspilaranum	c ei s t l a s p I l a r a n Y m	n	all	true	none	false	IS	true	""
geislavirks	c ei s t l a v I r_0 k s	lo	standard_clear	true	none	false	IS	true	""
geislavirks	c ei s t l a v I r_0 s	lo	standard_cas	true	none	false	IS	true	""
geislaði	c ei s t l a D I	lo	all	false	head	false	IS	true	""
geislaði	c ei s t l a D I	so	all	false	none	false	IS	true	""
geisli	c ei s t l I	n	all	false	head	false	IS	true	""
geisli	c ei s t l I	so	all	false	none	false	IS	true	""
geislum	c ei s t l Y m	n	all	false	head	false	IS	true	""
geislum	c ei s t l Y m	so	all	false	none	false	IS	true	""
geispaði	c ei s p a D I	so	all	false	none	false	IS	true	""
geitungaofsóknum	c ei: t u N k a O f s ou h k n Y m	n	standard_clear	true	none	false	IS	true	""
geitungaofsóknum	c ei: t_h u N k a O f s ou h k n Y m	n	north_clear	true	none	false	IS	true	""
gekk	c E h k	so	all	false	head	false	IS	true	""
gekkst	c E h k s t	so	all	false	head	false	IS	true	""
gel	c E: l	n	all	false	both	false	IS	true	""
gel	c E: l	so	all	false	none	false	IS	true	""
gelbyssum	c E l p I s Y m	n	all	true	head	false	IS	true	""
gelda	c E l t a	lo	all	false	none	false	IS	true	""
gelda	c E l t a	so	all	false	none	false	IS	true	""
geldan	c E l t a n	lo	all	false	none	false	IS	true	""
geldneytum	c E l t n ei t Y m	n	standard_clear	true	none	false	IS	true	""
geldneytum	c E l t n ei t_h Y m	n	north_clear	true	none	false	IS	true	""
gellur	c E l Y r	n	all	false	head	false	IS	true	""
gellur	c E t l Y r	so	all	false	head	false	IS	true	""
gelt	c E l_0 t	lo	all	false	none	false	IS	true	""
gelt	c E l_0 t	n	all	false	head	false	IS	true	""
gelt	c E l_0 t	so	all	false	none	false	IS	true	""
gelta	c E l_0 t a	lo	all	false	none	false	IS	true	""
gelta	c E l_0 t a	so	all	false	head	false	IS	true	""
gelta	c E l_0 t a	so	all	false	none	false	IS	true	""
gelti	c E l_0 t I	lo	all	false	head	false	IS	true	""
gelti	c E l_0 t I	n	all	false	head	false	IS	true	""
gelti	c E l_0 t I	so	all	false	none	false	IS	true	""
gemsann	c E m s a n	n	all	false	none	false	IS	true	""
gemsinn	c E m s I n	n	all	false	none	false	IS	true	""
gen	c E: n	n	all	false	head	false	IS	true	""
genamengi	c E: n a m ei J c I	n	all	true	head	false	IS	true	""
geng	c ei N k	lo	all	false	head	false	IS	true	""
geng	c ei N k	so	all	false	head	false	IS	true	""
gengdarlausa	c ei N t a r l 9i s a	lo	all	false	none	false	IS	true	""
gengi	c ei J c I	lo	all	false	head	false	IS	true	""
gengi	c ei J c I	n	all	false	head	false	IS	true	""
gengi	c ei J c I	so	all	false	head	false	IS	true	""
gengi	c ei J c I	so	all	false	none	false	IS	true	""
gengin	c ei J c I n	lo	all	false	head	false	IS	true	""
gengin	c ei J c I n	n	all	false	none	false	IS	true	""
gengin	c ei J c I n	so	all	false	head	false	IS	true	""
genginu	c ei J c I n Y	n	all	false	head	false	IS	true	""
gengisbreytinga	c ei J c I s p r ei t i N k a	n	standard_clear	true	none	false	IS	true	""
gengisbreytinga	c ei J c I s p r ei t_h i N k a	n	north_clear	true	none	false	IS	true	""
gengishagnaður	c ei J c I s h a k n a D Y r	n	all	true	none	false	IS	true	""
gengisins	c ei J c I s I n s	n	all	false	head	false	IS	true	""
gengiskráningarvog	c ei J c I s k r au n i N k a r v O x	n	all	true	none	false	IS	true	""
gengislækkun	c ei J c I s t l ai h k Y n	n	all	true	none	false	IS	true	""
gengislækkunar	c ei J c I s t l ai h k Y n a r	n	all	true	none	false	IS	true	""
gengislækkunin	c ei J c I s l ai h k Y n I n	n	standard_clear	true	none	false	IS	true	Vantar kannski cas, s t l?
gengismunur	c ei J c I s m Y n Y r	n	all	true	none	false	IS	true	""
gengist	c ei J c I s t	so	all	false	head	false	IS	true	""
gengistap	c ei J c I s t_h a p	n	standard_clear	true	head	false	IS	true	""
gengistap	c ei J c I s t_h a p_h	n	north_clear	true	head	false	IS	true	""
gengistapi	c ei J c I s t_h a p I	n	standard_clear	true	none	false	IS	true	""
gengistapi	c ei J c I s t_h a p_h I	n	north_clear	true	none	false	IS	true	""
gengisþróun	c ei J c I s T r ou Y n	n	all	true	none	false	IS	true	""
gengisþróunar	c ei J c I s T r ou Y n a r	n	all	true	none	false	IS	true	""
gengið	c ei J c I D	lo	all	false	head	false	IS	true	""
gengið	c ei J c I D	lo	all	false	none	false	IS	true	""
gengið	c ei J c I D	n	all	false	head	false	IS	true	""
gengið	c ei J c I D	so	all	false	head	false	IS	true	""
gengið	c ei J c I D	so	all	false	none	false	IS	true	""
gengju	c ei J c Y	n	all	false	none	false	IS	true	""
gengju	c ei J c Y	so	all	false	none	false	IS	true	""
gengjum	c ei J c Y m	n	all	false	none	false	IS	true	""
gengjum	c ei J c Y m	so	all	false	none	false	IS	true	""
gengjur	c ei J c Y r	n	all	false	none	false	IS	true	""
gengnum	c ei N n Y m	lo	standard_clear	false	none	false	IS	true	""
gengnum	c ei N n Y m	so	standard_clear	false	none	false	IS	true	""
gengnum	c ei n Y m	lo	standard_cas	false	none	false	IS	true	""
gengnum	c ei n Y m	so	standard_cas	false	none	false	IS	true	""
gengst	c ei N s t	so	all	false	head	false	IS	true	""
gengt	c ei N t_h	lo	northeast_clear	false	head	false	IS	true	""
gengt	c ei N_0 t	lo	standard_clear	false	head	false	IS	true	""
gengu	c ei N k Y	so	all	false	none	false	IS	true	""
gengur	c ei N k Y r	lo	all	false	none	false	IS	true	""
gengur	c ei N k Y r	so	all	false	none	false	IS	true	""
gengurðu	c ei N k Y r D Y	so	all	false	none	false	IS	true	""
gengust	c ei N k Y s t	lo	all	false	head	false	IS	true	""
gengust	c ei N k Y s t	so	all	false	head	false	IS	true	""
genið	c E: n I D	n	all	false	head	false	IS	true	""
georgs	c E: O r k s	ns	standard_clear	false	modifier	false	IS	true	""
georgs	c E: O r s	ns	standard_cas	false	modifier	false	IS	true	""
georgsson	c E O r s O n	ns	standard_cas	true	none	false	IS	true	""
georgsson	c E: O r k s O n	ns	standard_clear	true	none	false	IS	true	""
georgsson	c E: O r_0 s O n	ns	standard_cas	true	none	false	IS	true	""
ger	c E: r	lo	all	false	both	false	IS	true	""
ger	c E: r	n	all	false	both	false	IS	true	""
ger	c E: r	so	all	false	both	false	IS	true	""
gera	c E: r a	lo	all	false	head	false	IS	true	""
gera	c E: r a	so	all	false	head	false	IS	true	""
gerandinn	c E: r a n t I n	n	all	false	none	false	IS	true	""
gerast	c E: r a s t	lo	all	false	head	false	IS	true	""
gerast	c E: r a s t	so	all	false	head	false	IS	true	""
gerbreytt	c E r p r ei h t	lo	all	true	none	false	IS	true	""
gerbreytt	c E r p r ei h t	so	all	true	none	false	IS	true	""
gerdeig	c E r t ei G	n	all	true	none	false	IS	true	""
gereyðilagt	c E: r ei D I l a x t	so	all	true	none	false	IS	true	""
geri	c E: r I	lo	all	false	none	false	IS	true	""
geri	c E: r I	n	all	false	head	false	IS	true	""
geri	c E: r I	so	all	false	none	false	IS	true	""
gerir	c E: r I r	lo	all	false	none	false	IS	true	""
gerir	c E: r I r	so	all	false	none	false	IS	true	""
gerist	c E: r I s t	so	all	false	head	false	IS	true	""
gerjun	c E r j Y n	n	all	false	none	false	IS	true	""
gerjunarhæfni	c E r j Y n a r_0 h ai p n I	n	all	true	none	false	IS	true	""
gerlasmit	c E r t l a s m I t	n	standard_clear	true	none	false	IS	true	vantar entry fyrir north
gerlasmit	c E r t l a s m I t_h	n	north_clear	true	none	false	IS	true	""
gerlegt	c E r t l E x t	lo	all	true	none	false	IS	true	""
gerpla	c E r_0 p l a	ns	all	false	none	false	IS	true	""
gerplu	c E r_0 p l Y	ns	all	false	modifier	false	IS	true	""
gerræði	c E r ai D I	n	all	true	none	false	IS	true	""
gersamlega	c E r_0 s a m l E G a	ao	all	true	none	false	IS	true	""
gersamlega	c E r_0 s a m l E G a	lo	all	true	none	false	IS	true	""
gersemar	c E r_0 s E m a r	n	all	true	head	false	IS	true	""
gerst	c E r_0 s t	so	standard_clear	false	head	false	IS	true	Vantar entry (cas, sleppa r_0)
gert	c E r_0 t	lo	all	false	head	false	IS	true	""
gert	c E r_0 t	so	all	false	head	false	IS	true	""
gerum	c E: r Y m	lo	all	false	none	false	IS	true	""
gerum	c E: r Y m	so	all	false	none	false	IS	true	""
gervalla	c E r v a t l a	lo	all	true	none	false	IS	true	""
gervi	c E r v I	n	all	false	both	false	IS	true	""
gervigras	c E r v I k r a s	n	all	true	none	false	IS	true	""
gervigreind	c E r v I k r ei n t	n	all	true	none	false	IS	true	""
gervitungl	c E r v I t_h u N l	n	all	true	none	false	IS	true	""
gerð	c E r D	lo	all	false	head	false	IS	true	""
gerð	c E r D	n	all	false	head	false	IS	true	""
gerð	c E r D	so	all	false	none	false	IS	true	""
gerðahreppi	c E r D a r_0 E h p I	ns	all	true	none	false	IS	true	""
gerðahreppur	c E r D a r_0 E h p Y r	ns	all	true	none	false	IS	true	""
gerðar	c E r D a r	lo	all	false	both	false	IS	true	""
gerðar	c E r D a r	n	all	false	both	false	IS	true	""
gerðarsafn	c E r D a r_0 s a p n_0	ns	all	true	none	false	IS	true	""
gerðarsafni	c E r D a r_0 s a p n I	ns	all	true	none	false	IS	true	cas [-r] á orðhlutaskilum?
gerði	c E r D I	lo	all	false	head	false	IS	true	""
gerði	c E r D I	n	all	false	head	false	IS	true	""
gerði	c E r D I	ns	all	false	head	false	IS	true	""
gerði	c E r D I	so	all	false	head	false	IS	true	""
gerði	c E r D I	so	all	false	none	false	IS	true	""
gerðir	c E r D I r	n	all	false	head	false	IS	true	""
gerðirðu	c E r D I r D Y	so	all	false	none	false	IS	true	""
gerðist	c E r D I s t	so	all	false	head	false	IS	true	""
gerðu	c E r D Y	n	all	false	both	false	IS	true	""
gerðubergs	c E r D Y p E r k s	ns	standard_clear	true	modifier	false	IS	true	""
gerðubergs	c E r D Y p E r s	ns	standard_cas	true	modifier	false	IS	true	""
gerðum	c E r D Y m	n	all	false	head	false	IS	true	""
gerður	c E r D Y r	lo	all	false	head	false	IS	true	""
gerður	c E r D Y r	ns	all	false	none	false	IS	true	""
gerður	c E r D Y r	so	all	false	head	false	IS	true	""
gerðust	c E r D Y s t	lo	all	false	none	false	IS	true	""
gerðust	c E r D Y s t	so	all	false	none	false	IS	true	""
gerðuð	c E r D Y D	so	all	false	none	false	IS	true	""
gesta	c E s t a	n	all	false	both	false	IS	true	""
gestafyrirlesari	c E s t a f I r I r l E s a r I	n	all	true	none	false	IS	true	""
gestafyrirlestur	c E s t a f I r I r l E s t Y r	n	all	true	none	false	IS	true	""
gestagangur	c E s t a k au N k Y r	n	all	true	none	false	IS	true	""
gestaherbergi	c E s t a h E r p E r c I	n	all	true	none	false	IS	true	""
gestaherberginu	c E s t a h E r p E r c I n Y	n	all	true	none	false	IS	true	""
gestanna	c E s t a n a	n	all	false	head	false	IS	true	""
gestasöngvari	c E s t a s 9i N k v a r I	n	all	true	none	false	IS	true	""
gestgjafann	c E s t c a v a n	n	all	true	head	false	IS	true	""
gestgjafi	c E s t c a v I	n	all	true	head	false	IS	true	""
gestgjafi	c E s t c a v I	n	all	true	none	false	IS	true	""
gestgjafinn	c E s t c a v I n	n	all	true	head	false	IS	true	""
gesti	c E s t I	n	all	false	head	false	IS	true	""
gestir	c E s t I r	n	all	false	head	false	IS	true	""
gestirnir	c E s t I r t n I r	n	standard_clear	false	head	false	IS	true	Vantar entry (cas, sleppa r?)
gestkomandi	c E s k O m a n t I	lo	all	true	none	false	IS	true	""
gestrisni	c E s t r I s t n I	lo	all	true	head	false	IS	true	""
gestrisni	c E s t r I s t n I	n	all	true	head	false	IS	true	""
gests	c E s	n	standard_cas	false	both	false	IS	true	""
gests	c E s t s	n	standard_clear	false	both	false	IS	true	""
gestsdóttir	c E s t ou h t I r	ns	standard_cas	true	none	false	IS	true	""
gestsdóttir	c E s t s t ou h t I r	ns	standard_clear	true	none	false	IS	true	""
gestsdóttur	c E s t ou h t Y r	ns	standard_cas	true	none	false	IS	true	""
gestsdóttur	c E s t s t ou h t Y r	ns	standard_clear	true	none	false	IS	true	""
gestsins	c E s I n s	n	standard_cas	false	head	false	IS	true	""
gestsins	c E s t s I n s	n	standard_clear	false	head	false	IS	true	""
gestum	c E s t Y m	n	all	false	head	false	IS	true	""
gestunum	c E s t O n Y m	n	all	false	head	false	IS	true	""
gestur	c E s t Y r	n	all	false	head	false	IS	true	""
gesturinn	c E s t Y r I n	n	all	false	head	false	IS	true	""
get	c E: t	n	standard_clear	false	head	false	IS	true	""
get	c E: t_h	n	north_clear	false	head	false	IS	true	""
geta	c E: t a	n	standard_clear	false	head	false	IS	true	""
geta	c E: t a	so	standard_clear	false	none	false	IS	true	""
geta	c E: t_h a	n	north_clear	false	head	false	IS	true	""
geta	c E: t_h a	so	north_clear	false	none	false	IS	true	""
getað	c E: t a D	so	standard_clear	false	none	false	IS	true	""
getað	c E: t_h a D	so	north_clear	false	none	false	IS	true	""
geti	c E: t I	n	standard_clear	false	none	false	IS	true	""
geti	c E: t_h I	n	north_clear	false	none	false	IS	true	""
getið	c E: t I D	lo	standard_clear	false	head	false	IS	true	""
getið	c E: t I D	n	standard_clear	false	none	false	IS	true	""
getið	c E: t I D	so	standard_clear	false	none	false	IS	true	""
getið	c E: t_h I D	lo	north_clear	false	head	false	IS	true	""
getið	c E: t_h I D	n	north_clear	false	none	false	IS	true	""
getið	c E: t_h I D	so	north_clear	false	none	false	IS	true	""
getnaðarlim	c E h t n a D a r l I m	n	all	true	none	false	IS	true	""
getnaðarvörn	c E h t n a D a r v 9 r t n_0	n	all	true	none	false	IS	true	vantar entry fyrir casual
getraunaleikur	c E: t r 9i n a l ei k Y r	n	standard_clear	true	head	false	IS	true	""
getraunaleikur	c E: t_h r 9i n a l ei k_h Y r	n	north_clear	true	head	false	IS	true	""
getu	c E: t Y	n	standard_clear	false	both	false	IS	true	""
getu	c E: t_h Y	n	north_clear	false	both	false	IS	true	""
getuleysi	c E: t Y l ei s I	n	standard_clear	true	head	false	IS	true	""
getuleysi	c E: t_h Y l ei s I	n	north_clear	true	head	false	IS	true	""
getum	c E: t Y m	n	standard_clear	false	none	false	IS	true	""
getum	c E: t Y m	so	standard_clear	false	none	false	IS	true	""
getum	c E: t_h Y m	n	north_clear	false	none	false	IS	true	""
getum	c E: t_h Y m	so	north_clear	false	none	false	IS	true	""
getur	c E: t Y r	n	standard_clear	false	none	false	IS	true	""
getur	c E: t_h Y r	n	north_clear	false	none	false	IS	true	""
geyma	c ei: m a	n	all	false	head	false	IS	true	""
geymdar	c ei m t a r	lo	all	false	head	false	IS	true	""
geymdar	c ei m t a r	n	all	false	head	false	IS	true	""
geymdar	c ei m t a r	so	all	false	head	false	IS	true	""
geymir	c ei: m I r	n	all	false	head	false	IS	true	""
geymir	c ei: m I r	so	all	false	none	false	IS	true	""
geymsla	c ei m s t l a	n	all	false	head	false	IS	true	""
geymsluaðstæðna	c ei m s t l Y a D s t ai D n a	n	all	true	none	false	IS	true	""
geymslum	c ei m s t l Y m	n	all	false	head	false	IS	true	""
geymslur	c ei m s t l Y r	n	all	false	head	false	IS	true	""
geymslurými	c ei m s t l Y r i m I	n	all	true	none	false	IS	true	""
geymt	c ei m t_h	so	northeast_clear	false	none	false	IS	true	""
geymt	c ei m_0 t	lo	standard_clear	false	none	false	IS	true	vantar entry fyrir northeast
geymt	c ei m_0 t	so	standard_clear	false	none	false	IS	true	""
geymt	c ei m_0 t	so	standard_clear	false	none	false	IS	true	vantar entry fyrir northeast
geysilega	c ei: s I l E G a	ao	all	false	none	false	IS	true	""
geysilega	c ei: s I l E G a	lo	all	false	none	false	IS	true	""
geysiskemmtilegum	c ei: s I s c E m_0 t I l E G Y m	lo	standard_clear	true	none	false	IS	true	Vantar entry (NE)
geysistór	c ei: s I s t ou r	lo	all	true	none	false	IS	true	""
geð	c E: D	n	all	false	both	false	IS	true	""
geðheilsu	c E D h ei l s Y	n	all	true	none	false	IS	true	""
geðhjálp	c E D C au l_0 p	ns	standard_clear	true	none	false	IS	true	Vantar entry (NE)
geðhjálpar	c E D C au l p_h a r	ns	northeast_clear	true	modifier	false	IS	true	""
geðhjálpar	c E D C au l p_h a r	ns	northeast_clear	true	none	false	IS	true	""
geðhjálpar	c E D C au l_0 p a r	ns	standard_clear	true	modifier	false	IS	true	""
geðhjálpar	c E D C au l_0 p a r	ns	standard_clear	true	none	false	IS	true	""
geðið	c E: D I D	n	all	false	head	false	IS	true	""
geðjaðist	c E D j a D I s t	so	all	false	none	false	IS	true	""
geðklofa	c E D k_h l O v a	n	all	true	modifier	false	IS	true	""
geðklofasjúklings	c E D k_h l O v a s j u h k l i N s	n	all	true	none	false	IS	true	""
geðlækni	c E D l ai h k n I	n	all	true	modifier	false	IS	true	""
geðlæknir	c E D l ai h k n I r	n	all	true	none	false	IS	true	""
geðlæknis	c E D l ai h k n I s	n	all	true	none	false	IS	true	""
geðs	c E D s	n	all	false	both	false	IS	true	""
geðsjúkdóma	c E D s j u k t ou m a	n	all	true	modifier	false	IS	true	""
geðsjúkra	c E D s j u k r a	lo	standard_clear	true	modifier	false	IS	true	vantar entry fyrir north
